sentence	gold	id	gpt-4o	llama-v3p1-405b-instruct	gpt-4o-mini	llama-v3p1-8b-instruct
Τοιούτῳ τρόπῳ διάγειν ἐπ' ἔτεα δυῶν δέοντα εἴκοσι .	O O O O O O O O O	3045	{}	{}	{}	{'B-LOC': ['ἔτεα'], 'B-NORP': ['Ἕλληνες']}
Ἐπείτε δὲ οὐκ ἀνιέναι τὸ κακόν , ἀλλ' ἔτι ἐπὶ μᾶλλον βιάζεσθαι , οὕτω δὴ τὸν βασιλέα αὐτῶν δύο μοίρας διελόντα Λυδῶν πάντων κληρῶσαι τὴν μὲν ἐπὶ μονῇ , τὴν δ' ἐπὶ ἐξόδῳ ἐκ τῆς χώρης , καὶ ἐπὶ μὲν τῇ μένειν αὐτοῦ λαγχανούσῃ τῶν μοιρέων ἑωυτὸν τὸν βασιλέα προστάσσειν , ἐπὶ δὲ τῇ ἀπαλλασσομένῃ τὸν ἑωυτοῦ παῖδα , τῷ οὔνομα εἶναι Τυρσηνόν .	O O O O O O O O O O O O O O O O O O O O O B-NORP O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PERSON O	3046	{'B-NORP': ['Λυδῶν'], 'B-PERSON': ['Τυρσηνόν']}	{'B-PERSON': ['βασιλέα', 'παῖδα', 'Τυρσηνόν'], 'B-LOC': ['Λυδῶν', 'χώρης']}	{'B-LOC': ['Λυδῶν'], 'B-PERSON': ['Τυρσηνόν'], 'B-ORG': ['βασιλέα']}	{'B-PERSON': ['Λυδῶν', 'Τυρσηνόν']}
Λαχόντας δὲ αὐτῶν τοὺς ἑτέρους ἐξιέναι ἐκ τῆς χώρης [ καὶ ] καταβῆναι ἐς Σμύρνην καὶ μηχανήσασθαι πλοῖα , ἐς τὰ ἐσθεμένους τὰ πάντα , ὅσα σφι ἦν χρηστὰ ἔπιπλα , ἀποπλέειν κατὰ βίου τε καὶ γῆς ζήτησιν , ἐς ὃ ἔθνεα πολλὰ παραμειψαμένους ἀπικέσθαι ἐς Ὀμβρικούς , ἔνθα σφέας ἐνιδρύσασθαι πόλις καὶ οἰκέειν τὸ μέχρι τοῦδε .	O O O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-NORP O O O O O O O O O O O	3047	{'B-LOC': ['Σμύρνην', 'Ὀμβρικούς']}	{'B-LOC': ['Σμύρνην', 'Ὀμβρικούς']}	{'B-LOC': ['Σμύρνην', 'Ὀμβρικούς'], 'B-NORP': ['ἔθνεα']}	{'B-LOC': ['ἐκ τῆς χώρης', 'Σμύρνην', 'καταβῆναι', 'πλοῖα', 'ἐσθεμένους', 'ἐσθένεσθαι', 'ἐς Ὀμβρ
Ἀντὶ δὲ Λυδῶν μετονομασθῆναι αὐτοὺς ἐπὶ τοῦ βασιλέος τοῦ παιδός , ὅς σφεας ἀνήγαγε ·	O O B-NORP O O O O O O O O O O O O	3048	{'B-NORP': ['Λυδῶν']}	{'B-NORP': ['Λυδῶν']}	{'B-NORP': ['Λυδῶν'], 'B-PERSON': ['βασιλέος'], 'B-PERSON': ['παιδός']}	{'B-PERSON': ['Λυδῶν', 'βασιλέος', 'παιδός']}
ἐπὶ τούτου τὴν ἐπωνυμίην ποιευμένους ὀνομασθῆναι Τυρσηνούς .	O O O O O O B-NORP O	3049	{'B-NORP': ['Τυρσηνούς']}	{'B-NORP': ['Τυρσηνούς']}	{'B-NORP': ['Τυρσηνούς']}	{'B-LOC': ['Τυρσηνούς']}
Λυδοὶ μὲν δὴ ὑπὸ Πέρσῃσι ἐδεδούλωντο .	B-NORP O O O B-NORP O O	3050	{'B-NORP': ['Λυδοὶ', 'Πέρσῃσι']}	{'B-NORP': ['Λυδοὶ'], 'B-NORP': ['Πέρσῃσι']}	{'B-NORP': ['Λυδοὶ', 'Πέρσῃσι']}	{'B-LOC': ['Λυδοὶ', 'Πέρσῃσι']}
Ἐπιδίζηται δὲ δὴ τὸ ἐνθεῦτεν ἡμῖν ὁ λόγος τόν τε Κῦρον ὅστις ἐὼν τὴν Κροίσου ἀρχὴν κατεῖλε , καὶ τοὺς Πέρσας ὅτεῳ τρόπῳ ἡγήσαντο τῆς Ἀσίης .	O O O O O O O O O O B-PERSON O O O B-PERSON O O O O O B-NORP O O O O B-LOC O	3051	{'B-PERSON': ['Κῦρον', 'Κροίσου'], 'B-NORP': ['Πέρσας'], 'B-LOC': ['Ἀσίης']}	{'B-PERSON': ['Κῦρον', 'Κροίσου'], 'B-LOC': ['Ἀσίης']}	{'B-PERSON': ['Κῦρον', 'Κροίσου'], 'B-NORP': ['Πέρσας'], 'B-LOC': ['Ἀσίης']}	{'B-PERSON': ['Κῦρος', 'Κροίσος'], 'B-NORP': ['Πέρσαι']}
Ὡς ὦν Περσέων μετεξέτεροι λέγουσι , οἱ μὴ βουλόμενοι σεμνοῦν τὰ περὶ Κῦρον ἀλλὰ τὸν ἐόντα λέγειν λόγον , κατὰ ταῦτα γράψω , ἐπιστάμενος περὶ Κύρου καὶ τριφασίας ἄλλας λόγων ὁδοὺς φῆναι .	O O B-NORP O O O O O O O O O B-PERSON O O O O O O O O O O O O B-PERSON O O O O O O O	3052	{'B-NORP': ['Περσέων'], 'B-PERSON': ['Κῦρον', 'Κύρου']}	{'B-PERP': ['Περσέων'], 'B-PERSON': ['Κῦρον', 'Κύρου']}	{'B-NORP': ['Περσέων'], 'B-PERSON': ['Κῦρον', 'Κύρου']}	{'B-PERSON': ['Περσέων', 'Κῦρον', 'Κύρου'], 'B-NORP': ['Περσέων']}
Ἀσσυρίων ἀρχόντων τῆς ἄνω Ἀσίης ἐπ' ἔτεα εἴκοσι καὶ πεντακόσια , πρῶτοι ἀπ ' αὐτῶν Μῆδοι ἤρξαντο ἀπίστασθαι ·	B-NORP O O O B-LOC O O O O O O O O O O B-NORP O O O	3053	{'B-NORP': ['Ἀσσυρίων', 'Μῆδοι'], 'B-LOC': ['ἄνω Ἀσίης']}	{'B-NORP': ['Ἀσσυρίων', 'Μῆδοι'], 'B-LOC': ['Ἀσίης']}	{'B-NORP': ['Ἀσσυρίων', 'Μῆδοι'], 'B-LOC': ['ἄνω Ἀσίης']}	{'B-LOC': ['ἄνω Ἀσίης'], 'B-ORG': ['Ἀσσυρίων ἀρχόντων'], 'B-PERSON': ['Μῆδοι']}
καί κως οὗτοι περὶ τῆς ἐλευθερίης μαχεσάμενοι τοῖσι Ἀσσυρίοισι ἐγένοντο ἄνδρες ἀγαθοὶ καὶ ἀπωσάμενοι τὴν δουλοσύνην ἐλευθερώθησαν .	O O O O O O O O B-NORP O O O O O O O O O	3054	{'B-NORP': ['Ἀσσυρίοισι']}	{'B-NORP': ['Ἀσσυρίοισι']}	{'B-NORP': ['Ἀσσυρίοισι'], 'B-LOC': ['ἐλευθερίης']}	{'B-PERSON': ['οὗτοι', 'Ἀσσυρίοισι', 'ἄνδρες']}
Μετὰ δὲ τούτους καὶ τὰ ἄλλα ἔθνεα ἐποίεε τὠυτὸ τοῖσι Μήδοισι .	O O O O O O O O O O B-NORP O	3055	{'B-NORP': ['Μήδοισι']}	{'B-NORP': ['Μήδοισι']}	{'B-NORP': ['ἔθνεα', 'Μήδοισι']}	{'B-LOC': ['Μετὰ δὲ τούτους καὶ τὰ ἄλλα ἔθνεα'], 'B-NORP': ['Μήδοισι']}
Ἐόντων δὲ αὐτονόμων πάντων ἀνὰ τὴν ἤπειρον , ὧδε αὖτις ἐς τυραννίδα περιῆλθον .	O O O O O O O O O O O O O O	3056		{'B-LOC': ['ἤπειρον']}	{'O': ['Ἐόντων', 'αὐτονόμων', 'πάντων', 'ἀνὰ', 'τὴν', 'ἤπειρον', 'ὧδε', 'αὖτις', 'ἐς', 'τυραννίδα', 'περι	{'B-LOC': ['ἤπειρον', 'ἤπειρον'], 'B-PERSON': ['αὐτονόμων']}
Ἀνὴρ ἐν τοῖσι Μήδοισι ἐγένετο σοφὸς τῷ οὔνομα ἦν Δηιόκης , παῖς δὲ ἦν Φραόρτεω .	O O O B-NORP O O O O O B-PERSON O O O O B-PERSON O	3057	{'B-NORP': ['Μήδοισι'], 'B-PERSON': ['Δηιόκης', 'Φραόρτεω']}	{'B-PERSON': ['Δηιόκης', 'Φραόρτεω'], 'B-LOC': ['Μήδοισι']}	{'B-PERSON': ['Δηιόκης', 'Φραόρτεω'], 'B-NORP': ['Μήδοισι']}	{'B-PERSON': ['Ἀνὴρ', 'Δηιόκης', 'Φραόρτεω']}
Οὗτος ὁ Δηιόκης ἐρασθεὶς τυραννίδος ἐποίεε τοιάδε .	O O B-PERSON O O O O O	3058	{'B-PERSON': ['Δηιόκης']}	{'B-PERSON': ['Δηιόκης']}	{'B-PERSON': ['Δηιόκης']}	{'B-PERSON': ['Οὗτος', 'Δηιόκης']}
Κατοικημένων τῶν Μήδων κατὰ κώμας , ἐν τῇ ἑωυτοῦ ἐὼν καὶ πρότερον δόκιμος καὶ μᾶλλόν τι καὶ προθυμότερον δικαιοσύνην ἐπιθέμενος ἤσκεε , καὶ ταῦτα μέντοι ἐούσης ἀνομίης πολλῆς ἀνὰ πᾶσαν τὴν Μηδικὴν ἐποίεε , ἐπιστάμενος ὅτι τῷ δικαίῳ τὸ ἄδικον πολέμιόν ἐστι .	O O B-NORP O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-NORP O O O O O O O O O O O	3059	{'B-NORP': ['Μήδων', 'Μηδικὴν']}	{'B-LOC': ['Μήδων', 'Μηδικὴν']}	{'B-NORP': ['Μήδων', 'Μηδικὴν']}	{'B-PERSON': ['Κατοικημένων', 'ἐν', 'ἑωυτοῦ', 'ἐὼν', 'καὶ', 'μᾶλλόν', 'ἐπιθέμενος', 'ἤσκεε', 'ἐούσης', '
Οἱ δ' ἐκ τῆς αὐτῆς κώμης Μῆδοι ὁρῶντες αὐτοῦ τοὺς τρόπους δικαστήν μιν ἑωυτῶν αἱρέοντο ·	O O O O O O B-NORP O O O O O O O O O	3060	{'B-NORP': ['Μῆδοι']}	{'B-NORP': ['Μῆδοι']}	{'B-NORP': ['Μῆδοι']}	{'B-PERSON': ['Μῆδοι']}
ὁ δὲ δή , οἷα μνώμενος ἀρχήν , ἰθύς τε καὶ δίκαιος ἦν .	O O O O O O O O O O O O O O	3061	{}	{}	{}	{'B-PERSON': ['ὁ δὲ δή']}
Ποιέων τε ταῦτα ἔπαινον εἶχε οὐκ ὀλίγον πρὸς τῶν πολιητέων , οὕτω ὥστε πυνθανόμενοι οἱ ἐν τῇσι ἄλλῃσι κώμῃσι ὡς Δηιόκης εἴη ἀνὴρ μοῦνος κατὰ τὸ ὀρθὸν δικάζων , πρότερον περιπίπτοντες ἀδίκοισι γνώμῃσι , τότε , ἐπείτε ἤκουσαν , ἄσμενοι ἐφοίτων παρὰ τὸν Δηιόκην καὶ αὐτοὶ δικασόμενοι , τέλος δὲ οὐδενὶ ἄλλῳ ἐπετρέποντο .	O O O O O O O O O O O O O O O O O O O O B-PERSON O O O O O O O O O O O O O O O O O O O O O O B-PERSON O O O O O O O O O O	3062	{'B-PERSON': ['Δηιόκης', 'Δηιόκην']}	{'B-PERSON': ['Δηιόκης', 'Δηιόκην', 'Δηιόκης']}	{'B-PERSON': ['Δηιόκης'], 'B-ORG': ['πολιητέων'], 'I-ORG': ['πόλις']}	{'B-PERSON': ['Δηιόκης']}
Πλέονος δὲ αἰεὶ γινομένου τοῦ ἐπιφοιτῶντος , οἷα πυνθανομένων τὰς δίκας ἀποβαίνειν κατὰ τὸ ἐόν , γνοὺς ὁ Δηιόκης ἐς ἑωυτὸν πᾶν ἀνακείμενον οὔτε κατίζειν ἔτι ἤθελε ἔνθα περ πρότερον προκατίζων ἐδίκαζε οὔτ ' ἔφη δικᾶν ἔτι ·	O O O O O O O O O O O O O O O O O O B-PERSON O O O O O O O O O O O O O O O O O O O	3063	{'B-PERSON': ['Δηιόκης']}	{'B-PERSON': ['Δηιόκης']}	{'B-PERSON': ['Δηιόκης']}	{'B-PERSON': ['Δηιόκης']}
οὐ γάρ οἱ λυσιτελέειν τῶν ἑωυτοῦ ἐξημεληκότα τοῖσι πέλας δι' ἡμέρης δικάζειν .	O O O O O O O O O O O O O	3064	{'O': ['οὐ', 'γάρ', 'οἱ', 'λυσιτελέειν', 'τῶν', 'ἑωυτοῦ', 'ἐξημεληκότα', 'τοῖσι', 'πέλας', 'δι', 'ἡμέρης',	{'B-PERSON': ['οἱ']}	{}	{'B-LOC': ['οἱ λυσιτελέειν τῶν ἑωυτοῦ ἐξημεληκότα τοῖσι πέλας'], 'B-PERSON': ['οὐ γάρ']}
Ἐούσης ὦν ἁρπαγῆς καὶ ἀνομίης ἔτι πολλῷ μᾶλλον ἀνὰ τὰς κώμας ἢ πρότερον ἦν , συνελέχθησαν οἱ Μῆδοι ἐς τὠυτὸ καὶ ἐδίδοσαν σφίσι λόγον , λέγοντες περὶ τῶν κατηκόντων ( ὡς δ' ἐγὼ δοκέω , μάλιστα ἔλεγον οἱ τοῦ Δηιόκεω φίλοι ) ·	O O O O O O O O O O O O O O O O O B-NORP O O O O O O O O O O O O O O O O O O O O O B-PERSON O O O	3065	{'B-NORP': ['Μῆδοι'], 'B-PERSON': ['Δηιόκεω']}	{'B-LOC': ['Μῆδοι']}	{'B-NORP': ['Μῆδοι'], 'B-PERSON': ['Δηιόκεω']}	{'B-LOC': ['ἐς τὠυτὸ'], 'B-PERSON': ['ἐγὼ', 'οἱ τοῦ Δηιόκεω φίλοι']}
» Οὐ γὰρ δὴ τρόπῳ τῷ παρεόντι χρεώμενοι δυνατοί εἰμεν οἰκέειν τὴν χώρην , φέρε στήσωμεν ἡμέων αὐτῶν βασιλέα ·	O O O O O O O O O O O O O O O O O O O O	3066	{ 'O' : ['Οὐ', 'γὰρ', 'δὴ', 'τρόπῳ', 'τῷ', 'παρεόντι', 'χρεώμενοι', 'δυνατοί', 'εἰμεν', 'ο	{'B-PERSON': ['βασιλέα']}	{}	{'B-PERSON': ['Οὐ', 'γὰρ', 'δὴ', 'τρόπῳ', 'τῷ', 'παρεόντι', 'χρεώμενοι', 'δυνατοί', 'εἰμεν', 'οἰκέειν
καὶ οὕτω ἥ τε χώρη εὐνομήσεται καὶ αὐτοὶ πρὸς ἔργα τρεψόμεθα οὐδὲ ὑπ' ἀνομίης ἀνάστατοι ἐσόμεθα .	O O O O O O O O O O O O O O O O O	3067		{}	{}	{'B-LOC': ['χώρη'], 'B-PERSON': ['ἡμῖν']}
« Ταῦτά κῃ λέγοντες πείθουσι ἑωυτοὺς βασιλεύεσθαι .	O O O O O O O O	3068	{'B-PERSON': ['ἑωυτοὺς']}	{'B-PERSON': ['ἑωυτοὺς']}	{}	{'B-LOC': ['Ἑλλάς'], 'B-PERSON': ['ἑωυτοί']}
Αὐτίκα δὲ προβαλλομένων ὅντινα στήσονται βασιλέα , ὁ Δηιόκης ἦν πολλὸς ὑπὸ παντὸς ἀνδρὸς καὶ προβαλλόμενος καὶ αἰνεόμενος , ἐς ὃ τοῦτον καταινέουσι βασιλέα σφίσι εἶναι .	O O O O O O O O B-PERSON O O O O O O O O O O O O O O O O O O	3069	{'B-PERSON': ['Δηιόκης']}	{'B-PERSON': ['Δηιόκης']}	{'B-PERSON': ['Δηιόκης']}	{'B-PERSON': ['Δηιόκης']}
Ὁ δ' ἐκέλευε αὐτοὺς οἰκία τε ἑωυτῷ ἄξια τῆς βασιληίης οἰκοδομῆσαι καὶ κρατῦναι αὐτὸν δορυφόροισι .	O O O O O O O O O O O O O O O O	3070	{}	{'B-PERSON': ['αὐτοὺς', 'αὐτὸν']}	{'O': ['ἐκέλευε', 'οἰκία', 'ἄξια', 'βασιληίης', 'οἰκοδομῆσαι', 'κρατῦναι', 'δορυφόροισι']}	{'B-PERSON': ['Ὁ δ', 'αὐτοὺς', 'αὐτὸν']}
Ποιεῦσι δὴ ταῦτα οἱ Μῆδοι ·	O O O O B-NORP O	3071	{'B-NORP': ['Μῆδοι']}	{'B-NORP': ['Μῆδοι']}	{'B-NORP': ['Μῆδοι']}	{'B-PERSON': ['Μῆδοι']}
οἰκοδομέουσί τε γὰρ αὐτῷ οἰκία μεγάλα τε καὶ ἰσχυρά , ἵνα αὐτὸς ἔφρασε τῆς χώρης , καὶ δορυφόρους αὐτῷ ἐπιτρέπουσι ἐκ πάντων Μήδων καταλέξασθαι .	O O O O O O O O O O O O O O O O O O O O O O B-NORP O O	3072	{'B-NORP': ['Μήδων']}	{'B-LOC': ['χώρης'], 'B-NORP': ['Μήδων']}	{'B-NORP': ['Μήδων']}	{'B-LOC': ['Μήδων']}
Ὁ δέ , ὡς ἔσχε τὴν ἀρχήν , τοὺς Μήδους ἠνάγκασε ἓν πόλισμα ποιήσασθαι καὶ τοῦτο περιστέλλοντας τῶν ἄλλων ἧσσον ἐπιμέλεσθαι .	O O O O O O O O O B-NORP O O O O O O O O O O O O	3073	{'B-NORP': ['Μήδους']}	{'B-NORP': ['Μήδους']}	{'B-NORP': ['Μήδους']}	{'B-LOC': ['Μήδους'], 'B-PERSON': ['ὁ δέ']}
Πειθομένων δὲ καὶ ταῦτα τῶν Μήδων οἰκοδομέει τείχεα μεγάλα τε καὶ καρτερά , ταῦτα τὰ νῦν Ἀγβάτανα κέκληται , ἕτερον ἑτέρῳ κύκλῳ ἐνεστεῶτα .	O O O O O B-NORP O O O O O O O O O O B-NORP O O O O O O O	3074	{'B-NORP': ['Μήδων'], 'B-LOC': ['Ἀγβάτανα']}	{'B-LOC': ['Ἀγβάτανα']}	{'B-LOC': ['Μήδων', 'Ἀγβάτανα']}	{'B-LOC': ['Μήδων', 'Ἀγβάτανα']}
Μεμηχάνηται δὲ οὕτω τοῦτο τὸ τεῖχος ὥστε ὁ ἕτερος τοῦ ἑτέρου κύκλος τοῖσι προμαχεῶσι μούνοισί ἐστι ὑψηλότερος .	O O O O O O O O O O O O O O O O O O	3075	{'O': ['Μεμηχάνηται', 'δὲ', 'οὕτω', 'τοῦτο', 'τὸ', 'τεῖχος', 'ὥστε', 'ὁ', 'ἕτερος', 'τοῦ', 'ἑτέρ	{'B-O': ['Μεμηχάνηται', 'δὲ', 'οὕτω', 'τοῦτο', 'τὸ', 'τεῖχος', 'ὥστε', 'ὁ', 'ἕτερος', 'τοῦ', 'ἑτέρου', 'κ	{}	{'B-LOC': ['Ἑλλάς'], 'B-PERSON': ['Ἑλλήνη']}
Τὸ μέν κού τι καὶ τὸ χωρίον συμμαχέει κολωνὸς ἐὼν ὥστε τοιοῦτο εἶναι , τὸ δὲ καὶ μᾶλλόν τι ἐπετηδεύθη .	O O O O O O O O O O O O O O O O O O O O O	3076	{'O': ['Τὸ', 'μέν', 'κού', 'τι', 'καὶ', 'τὸ', 'χωρίον', 'συμμαχέει', 'ἐὼν', 'ὥστε', 'τοιοῦτο', 'εἶν	{'B-LOC': ['Κολωνός']}	{}	{'B-LOC': ['Τὸ μέν κού τι καὶ τὸ χωρίον', 'Τὸ δὲ'], 'B-PERSON': ['κολωνός']}
Κύκλων 〈 δ' 〉 ἐόντων τῶν συναπάντων ἑπτά , ἐν δὴ τῷ τελευταίῳ τὰ βασιλήια ἔνεστι καὶ οἱ θησαυροί .	O O O O O O O O O O O O O O O O O O O O	3077	{'B-EVENT': ['Κύκλων']}	{'B-LOC': ['Κύκλων']}	{'B-NORP': ['Κύκλων']}	{'B-LOC': ['Κύκλων'], 'B-ORG': ['βασιλήια'], 'B-ORG': ['θησαυροί']}
Τὸ δ' αὐτῶν μέγιστόν ἐστι τεῖχος κατὰ τὸν Ἀθηνέων κύκλον μάλιστά κῃ τὸ μέγαθος .	O O O O O O O O B-LOC O O O O O O	3078	{'B-LOC': ['Ἀθηνέων']}	{'B-LOC': ['Ἀθηνέων']}	{'B-LOC': ['Ἀθηνέων']}	{'B-LOC': ['Ἀθηνέων'], 'B-ORG': ['Ἀθηνέων']}
Τοῦ μὲν δὴ πρώτου κύκλου οἱ προμαχεῶνές εἰσι λευκοί , τοῦ δὲ δευτέρου μέλανες , τρίτου δὲ κύκλου φοινίκεοι , τετάρτου δὲ κυάνεοι , πέμπτου δὲ σανδαράκινοι .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O	3079	{'O': ['Τοῦ', 'μὲν', 'δὴ', 'πρώτου', 'κύκλου', 'οἱ', 'προμαχεῶνές', 'εἰσι', 'λευκοί', ',', 'τοῦ', '	{}	{'B-O': ['πρώτου', 'δευτέρου', 'τρίτου', 'τετάρτου', 'πέμπτου'], 'B-NORP': ['κύκλου', 'κυάνεοι', 'φοινίκεοι', 'σανδαράκινοι']}	{'B-LOC': ['πρώτου', 'δευτέρου', 'τρίτου', 'τετάρτου', 'πέμπτου'], 'B-NORP': ['λευκοί', 'μέλανες', 'φοινίκεοι', 'κυάνεοι', 'σ
Τῶν πέντε ὦν τῶν κύκλων οἱ προμαχεῶνες ἠνθισμένοι εἰσὶ φαρμάκοισι ·	O O O O O O O O O O O	3080	O	{}	{}	{'B-LOC': ['Τῶν πέντε ὦν τῶν κύκλων'], 'B-PERSON': ['οἱ προμαχεῶνες'], 'B-ORG': ['φαρμάκοισι']}
δύο δὲ οἱ τελευταῖοί εἰσι ὁ μὲν καταργυρωμένους , ὁ δὲ κατακεχρυσωμένους ἔχων τοὺς προμαχεῶνας .	O O O O O O O O O O O O O O O O	3081	{}	{}	{}	{'B-PERSON': ['δύο', 'οἱ', 'οἱ', 'ὁ', 'ὁ']}
Ταῦτα μὲν δὴ ὁ Δηιόκης ἑωυτῷ τε ἐτείχεε καὶ περὶ τὰ ἑωυτοῦ οἰκία , τὸν δὲ ἄλλον δῆμον πέριξ ἐκέλευε τὸ τεῖχος οἰκέειν .	O O O O B-PERSON O O O O O O O O O O O O O O O O O O O	3082	{'B-PERSON': ['Δηιόκης']}	{'B-PERSON': ['Δηιόκης']}	{'B-PERSON': ['Δηιόκης']}	{'B-PERSON': ['Δηιόκης'], 'B-LOC': ['ἑωυτῷ', 'οἰκία', 'πέριξ']}
Οἰκοδομηθέντων δὲ πάντων κόσμον τόνδε Δηιόκης πρῶτός ἐστι ὁ καταστησάμενος , μήτε ἐσιέναι παρὰ βασιλέα μηδένα , δι' ἀγγέλων δὲ πάντα χρᾶσθαι , ὁρᾶσθαί τε βασιλέα ὑπὸ μηδενός , πρός τε τούτοισι ἔτι γελᾶν τε καὶ πτύειν καὶ ἅπασι εἶναι ἀντίον τούτου αἰσχρόν .	O O O O O B-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	3083	{'B-PERSON': ['Δηιόκης']}	{'B-PERSON': ['Δηιόκης']}	{'B-PERSON': ['Δηιόκης']}	{'B-LOC': ['ὁ κόσμος'], 'B-PERSON': ['Δηιόκης']}
Ταῦτα δὲ περὶ ἑωυτὸν ἐσέμνυνε τῶνδε εἵνεκεν , ὅκως ἂν μὴ ὁρῶντες οἱ ὁμήλικες , ἐόντες σύντροφοί τε ἐκείνῳ καὶ οἰκίης οὐ φλαυροτέρης οὐδὲ ἐς ἀνδραγαθίην λειπόμενοι , λυπεοίατο καὶ ἐπιβουλεύοιεν , ἀλλ' ἑτεροῖός σφι δοκέοι εἶναι μὴ ὁρῶσι .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	3084		{'B-PERSON': ['ἑωυτὸν', 'ἐκείνῳ']}	{}	{'B-PERSON': ['ἑωυτὸν', 'ὁμήλικες', 'σύντροφοί', 'ἑωυτὸν', 'ἑωυτὸν']}
