sentence	gold	id
"""युष्माकं व्यवस्थायां MySQL इतीदं कोन्फिगर् कर्तुं,,"""	configure MySQL on your computer	1520
बालकाः पठन्ति स्म ।	Boys were  reading.	1521
बालकः गीतां पठति ।	The boy reads the song.	1522
3. शरीरस्य वृद्ध्यर्थं नूतनकोशिकानिर्माणार्थं कोशिकानांभग्नांशसमीकरणार्थम आहारस्य उपयोग: किमुच्यते।	3. what do you call the making of new cells for the growthof body and maintaining cells giving food?	1523
तस्मात् स तत्क्षणम् उत्थाय सर्व्वेषां साक्षात् निजशयनीयं गृहीत्वा ईश्वरं धन्यं वदन् निजनिवेशनं ययौ।	"""""""And immediately he rose up before them, and took up that whereon he lay, and departed to his own house, glorifying God."""""""	1524
यिहूदीयानां भिन्नजातीयानाम् ईश्वरस्य समाजस्य वा विघ्नजनकै र्युष्माभि र्न भवितव्यं।	"""""""Give none offence, neither to the Jews, nor to the Gentiles, nor to the church of God:"""""""	1525
कीलफलकमतिरिच्य सङ्गणकेन सह व्यवहर्तुं मौस इत्येतत् किञ्चन अपरं साधनं वर्तते।	The  computer mouse is an alternative way to interact with the computer besides the  keyboard.	1526
"""उपरितन कमाण्ड्-मध्ये, वयं $0  इतीदं  $2 अपि च $3 इत्याभ्यां परिवर्तनं कुर्मः ।"""	We will replace $0 with $2 and $3 in the above command.	1527
फलितं फाल्स् इति प्राप्तवन्तः यतः वेय्ट् इत्यस्य मौल्यं ४० अपेक्षया अधिकमपि नास्ति समम् अपि नास्ति ।	We get a false because the value of weight is not greater than 40 and also not equal to 40.	1528
बाल: त्वयि नम्रतां प्रदर्शयति ।	Boy displays humbleness in you.	1529
"""अतः, मेथेड् शून्यं प्रत्यर्पयति चेत् सिस्टम् मध्ये user  न वर्तते इत्यर्थः ।"""	"""So, if the method returns 0 then it means the user does not exist in the system."""	1530
Spoken Tutorial Project इतीदं टाक् टु ए टीचर् परियोजनायाः भागः अस्ति ।	"""Spoken Tutorial project is a part of the Talk to a Teacher project,"""	1531
